Parameter,Value
network_capacity_type,MEDIUM
LINK_LENGTH_METERS,250.0
relay_connectivity_config,MINIMAL
ew_location,"(10000.0, 0.0)"
ew_power_W,100.0
BANDWIDTH_MHZ_RANGE,"(400, 1200)"
EW_JAMMER_BW_AREA_SELECTION,random
start_point,"(0.0, 0.0)"
end_point,"(10000.0, 0.0)"
step_size_m,10.0
max_steps,1000
logging_enabled,True
csv_output_enabled,True
csv_filename,swarm_simulation_log_v3.csv
EW_JAMMER_ACTUAL_BW_AREA,2

step,leader_pos_x,leader_pos_y,connected_drones_count,edge_u,edge_v,is_active,current_capacity,required_safety_capacity,bw_area,is_ew_susceptible
270,2700.0,0.0,13,M1,R2,True,4149060.868382019,1000000.0,2,True
270,2700.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
270,2700.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
270,2700.0,0.0,13,R1,S1,True,4105072.268948665,500000.0,2,True
270,2700.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
270,2700.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
270,2700.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
270,2700.0,0.0,13,R3,A1,True,4235524.679687406,500000.0,2,True
270,2700.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
270,2700.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
270,2700.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
271,2710.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
271,2710.0,0.0,13,M1,R2,True,4147083.1449679667,1000000.0,2,True
271,2710.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
271,2710.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
271,2710.0,0.0,13,R1,S1,True,4103032.792034152,500000.0,2,True
271,2710.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
271,2710.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
271,2710.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
271,2710.0,0.0,13,R3,A1,True,4233666.693610512,500000.0,2,True
271,2710.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
271,2710.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
271,2710.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
272,2720.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
272,2720.0,0.0,13,M1,R2,True,4145102.625250524,1000000.0,2,True
272,2720.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
272,2720.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
272,2720.0,0.0,13,R1,S1,True,4100990.351797848,500000.0,2,True
272,2720.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
272,2720.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
272,2720.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
272,2720.0,0.0,13,R3,A1,True,4231806.230692447,500000.0,2,True
272,2720.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
272,2720.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
272,2720.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
273,2730.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
273,2730.0,0.0,13,M1,R2,True,4143119.301600576,1000000.0,2,True
273,2730.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
273,2730.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
273,2730.0,0.0,13,R1,S1,True,4098944.939929383,500000.0,2,True
273,2730.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
273,2730.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
273,2730.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
273,2730.0,0.0,13,R3,A1,True,4229943.284592537,500000.0,2,True
273,2730.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
273,2730.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
273,2730.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
274,2740.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
274,2740.0,0.0,13,M1,R2,True,4141133.166357574,1000000.0,2,True
274,2740.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
274,2740.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
274,2740.0,0.0,13,R1,S1,True,4096896.548083266,500000.0,2,True
274,2740.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
274,2740.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
274,2740.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
274,2740.0,0.0,13,R3,A1,True,4228077.848945567,500000.0,2,True
274,2740.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
274,2740.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
274,2740.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
275,2750.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
275,2750.0,0.0,13,M1,R2,True,4139144.2118293396,1000000.0,2,True
275,2750.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
275,2750.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
275,2750.0,0.0,13,R1,S1,True,4094845.167878656,500000.0,2,True
275,2750.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
275,2750.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
275,2750.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
275,2750.0,0.0,13,R3,A1,True,4226209.917361666,500000.0,2,True
275,2750.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
275,2750.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
275,2750.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
276,2760.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
276,2760.0,0.0,13,M1,R2,True,4137152.4302918995,1000000.0,2,True
276,2760.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
276,2760.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
276,2760.0,0.0,13,R1,S1,True,4092790.790899184,500000.0,2,True
276,2760.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
276,2760.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
276,2760.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
276,2760.0,0.0,13,R3,A1,True,4224339.483426174,500000.0,2,True
276,2760.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
276,2760.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
276,2760.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
277,2770.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
277,2770.0,0.0,13,M1,R2,True,4135157.8139893156,1000000.0,2,True
277,2770.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
277,2770.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
277,2770.0,0.0,13,R1,S1,True,4090733.408692766,500000.0,2,True
277,2770.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
277,2770.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
277,2770.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
277,2770.0,0.0,13,R3,A1,True,4222466.540699517,500000.0,2,True
277,2770.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
277,2770.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
277,2770.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
278,2780.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
278,2780.0,0.0,13,M1,R2,True,4133160.3551335013,1000000.0,2,True
278,2780.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
278,2780.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
278,2780.0,0.0,13,R1,S1,True,4088673.0127713643,500000.0,2,True
278,2780.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
278,2780.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
278,2780.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
278,2780.0,0.0,13,R3,A1,True,4220591.08271707,500000.0,2,True
278,2780.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
278,2780.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
278,2780.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
279,2790.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
279,2790.0,0.0,13,M1,R2,True,4131160.045904058,1000000.0,2,True
279,2790.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
279,2790.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
279,2790.0,0.0,13,R1,S1,True,4086609.594610824,500000.0,2,True
279,2790.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
279,2790.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
279,2790.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
279,2790.0,0.0,13,R3,A1,True,4218713.10298904,500000.0,2,True
279,2790.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
279,2790.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
279,2790.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
280,2800.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
280,2800.0,0.0,13,M1,R2,True,4129156.8784480724,1000000.0,2,True
280,2800.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
280,2800.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
280,2800.0,0.0,13,R1,S1,True,4084543.1456506443,500000.0,2,True
280,2800.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
280,2800.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
280,2800.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
280,2800.0,0.0,13,R3,A1,True,4216832.595000335,500000.0,2,True
280,2800.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
280,2800.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
280,2800.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
281,2810.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
281,2810.0,0.0,13,M1,R2,True,4127150.844879966,1000000.0,2,True
281,2810.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
281,2810.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
281,2810.0,0.0,13,R1,S1,True,4082473.657293776,500000.0,2,True
281,2810.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
281,2810.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
281,2810.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
281,2810.0,0.0,13,R3,A1,True,4214949.552210422,500000.0,2,True
281,2810.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
281,2810.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
281,2810.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
282,2820.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
282,2820.0,0.0,13,M1,R2,True,4125141.937281293,1000000.0,2,True
282,2820.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
282,2820.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
282,2820.0,0.0,13,R1,S1,True,4080401.120906428,500000.0,2,True
282,2820.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
282,2820.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
282,2820.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
282,2820.0,0.0,13,R3,A1,True,4213063.9680532,500000.0,2,True
282,2820.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
282,2820.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
282,2820.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
283,2830.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
283,2830.0,0.0,13,M1,R2,True,4123130.1477005663,1000000.0,2,True
283,2830.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
283,2830.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
283,2830.0,0.0,13,R1,S1,True,4078325.527817834,500000.0,2,True
283,2830.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
283,2830.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
283,2830.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
283,2830.0,0.0,13,R3,A1,True,4211175.835936872,500000.0,2,True
283,2830.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
283,2830.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
283,2830.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
284,2840.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
284,2840.0,0.0,13,M1,R2,True,4121115.4681530716,1000000.0,2,True
284,2840.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
284,2840.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
284,2840.0,0.0,13,R1,S1,True,4076246.8693200685,500000.0,2,True
284,2840.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
284,2840.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
284,2840.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
284,2840.0,0.0,13,R3,A1,True,4209285.149243815,500000.0,2,True
284,2840.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
284,2840.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
284,2840.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
285,2850.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
285,2850.0,0.0,13,M1,R2,True,4119097.890620671,1000000.0,2,True
285,2850.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
285,2850.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
285,2850.0,0.0,13,R1,S1,True,4074165.1366678313,500000.0,2,True
285,2850.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
285,2850.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
285,2850.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
285,2850.0,0.0,13,R3,A1,True,4207391.90133042,500000.0,2,True
285,2850.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
285,2850.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
285,2850.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
286,2860.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
286,2860.0,0.0,13,M1,R2,True,4117077.407051661,1000000.0,2,True
286,2860.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
286,2860.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
286,2860.0,0.0,13,R1,S1,True,4072080.3210782055,500000.0,2,True
286,2860.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
286,2860.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
286,2860.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
286,2860.0,0.0,13,R3,A1,True,4205496.08552699,500000.0,2,True
286,2860.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
286,2860.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
286,2860.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
287,2870.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
287,2870.0,0.0,13,M1,R2,True,4115054.009360534,1000000.0,2,True
287,2870.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
287,2870.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
287,2870.0,0.0,13,R1,S1,True,4069992.413730488,500000.0,2,True
287,2870.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
287,2870.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
287,2870.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
287,2870.0,0.0,13,R3,A1,True,4203597.695137584,500000.0,2,True
287,2870.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
287,2870.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
287,2870.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
288,2880.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
288,2880.0,0.0,13,M1,R2,True,4113027.6894278107,1000000.0,2,True
288,2880.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
288,2880.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
288,2880.0,0.0,13,R1,S1,True,4067901.405765939,500000.0,2,True
288,2880.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
288,2880.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
288,2880.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
288,2880.0,0.0,13,R3,A1,True,4201696.7234398825,500000.0,2,True
288,2880.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
288,2880.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
288,2880.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
289,2890.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
289,2890.0,0.0,13,M1,R2,True,4110998.439099844,1000000.0,2,True
289,2890.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
289,2890.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
289,2890.0,0.0,13,R1,S1,True,4065807.2882875665,500000.0,2,True
289,2890.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
289,2890.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
289,2890.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
289,2890.0,0.0,13,R3,A1,True,4199793.163685053,500000.0,2,True
289,2890.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
289,2890.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
289,2890.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
290,2900.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
290,2900.0,0.0,13,M1,R2,True,4108966.250188649,1000000.0,2,True
290,2900.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
290,2900.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
290,2900.0,0.0,13,R1,S1,True,4063710.052359942,500000.0,2,True
290,2900.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
290,2900.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
290,2900.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
290,2900.0,0.0,13,R3,A1,True,4197887.009097608,500000.0,2,True
290,2900.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
290,2900.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
290,2900.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
291,2910.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
291,2910.0,0.0,13,M1,R2,True,4106931.1144716963,1000000.0,2,True
291,2910.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
291,2910.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
291,2910.0,0.0,13,R1,S1,True,4061609.689008929,500000.0,2,True
291,2910.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
291,2910.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
291,2910.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
291,2910.0,0.0,13,R3,A1,True,4195978.252875269,500000.0,2,True
291,2910.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
291,2910.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
291,2910.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
292,2920.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
292,2920.0,0.0,13,M1,R2,True,4104893.023691691,1000000.0,2,True
292,2920.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
292,2920.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
292,2920.0,0.0,13,R1,S1,True,4059506.189221504,500000.0,2,True
292,2920.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
292,2920.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
292,2920.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
292,2920.0,0.0,13,R3,A1,True,4194066.888188828,500000.0,2,True
292,2920.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
292,2920.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
292,2920.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
293,2930.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
293,2930.0,0.0,13,M1,R2,True,4102851.9695564345,1000000.0,2,True
293,2930.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
293,2930.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
293,2930.0,0.0,13,R1,S1,True,4057399.5439455095,500000.0,2,True
293,2930.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
293,2930.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
293,2930.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
293,2930.0,0.0,13,R3,A1,True,4192152.908181985,500000.0,2,True
293,2930.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
293,2930.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
293,2930.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
294,2940.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
294,2940.0,0.0,13,M1,R2,True,4100807.9437385765,1000000.0,2,True
294,2940.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
294,2940.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
294,2940.0,0.0,13,R1,S1,True,4055289.7440894153,500000.0,2,True
294,2940.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
294,2940.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
294,2940.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
294,2940.0,0.0,13,R3,A1,True,4190236.3059712364,500000.0,2,True
294,2940.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
294,2940.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
294,2940.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
295,2950.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
295,2950.0,0.0,13,M1,R2,True,4098760.9378754557,1000000.0,2,True
295,2950.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
295,2950.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
295,2950.0,0.0,13,R1,S1,True,4053176.780522148,500000.0,2,True
295,2950.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
295,2950.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
295,2950.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
295,2950.0,0.0,13,R3,A1,True,4188317.074645708,500000.0,2,True
295,2950.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
295,2950.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
295,2950.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
296,2960.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
296,2960.0,0.0,13,M1,R2,True,4096710.9435688523,1000000.0,2,True
296,2960.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
296,2960.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
296,2960.0,0.0,13,R1,S1,True,4051060.644072794,500000.0,2,True
296,2960.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
296,2960.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
296,2960.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
296,2960.0,0.0,13,R3,A1,True,4186395.207267018,500000.0,2,True
296,2960.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
296,2960.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
296,2960.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
297,2970.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
297,2970.0,0.0,13,M1,R2,True,4094657.95238486,1000000.0,2,True
297,2970.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
297,2970.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
297,2970.0,0.0,13,R1,S1,True,4048941.325530407,500000.0,2,True
297,2970.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
297,2970.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
297,2970.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
297,2970.0,0.0,13,R3,A1,True,4184470.6968691447,500000.0,2,True
297,2970.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
297,2970.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
297,2970.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
298,2980.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
298,2980.0,0.0,13,M1,R2,True,4092601.9558535963,1000000.0,2,True
298,2980.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
298,2980.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
298,2980.0,0.0,13,R1,S1,True,4046818.8156437785,500000.0,2,True
298,2980.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
298,2980.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
298,2980.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
298,2980.0,0.0,13,R3,A1,True,4182543.536458249,500000.0,2,True
298,2980.0,0.0,13,R3,A2,True,7043863.120225582,500000.0,3,False
298,2980.0,0.0,13,R4,A3,True,7830535.74603555,500000.0,1,False
298,2980.0,0.0,13,R4,A4,True,6768677.67382266,500000.0,4,False
299,2990.0,0.0,13,M1,R1,True,7830535.74603555,1000000.0,1,False
299,2990.0,0.0,13,M1,R2,True,4090542.9454690856,1000000.0,2,True
299,2990.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
299,2990.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
299,2990.0,0.0,13,R1,S1,True,4044693.105121181,500000.0,2,True
299,2990.0,0.0,13,R1,S2,True,7043863.120225582,500000.0,3,False
299,2990.0,0.0,13,R2,S3,True,7830535.74603555,500000.0,1,False
299,2990.0,0.0,13,R2,S4,True,6768677.67382266,500000.0,4,False
