EW_JAMMER_BW_AREA_SELECTION,LINK_LENGTH_METERS,relay_connectivity_config,network_capacity_type,logging_enabled,csv_output_enabled,EW_JAMMER_ACTUAL_BW_AREA,all_drones_passed_ew_x,final_step,num_initial_susceptible_links,num_disconnected_susceptible_links,r1_theoretical_m,r2_theoretical_m,r1_bpsk_m,r2_bpsk_m,r1_qpsk_m,r2_qpsk_m,r1_16qam_m,r2_16qam_m,r1_64qam_m,r2_64qam_m
2,490,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,490,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,490,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,490,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,490,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,490,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,490,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,500,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,500,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,500,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,500,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,500,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,500,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,500,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,500,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,500,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
3,10,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,10.0,0.0,20.0,0.0,40.0,20.0,80.0,70.0
3,10,MINIMAL,MEDIUM,False,False,3,False,1531,3,1,0.0,0.0,30.0,20.0,50.0,30.0,100.0,80.0,190.0,170.0
3,10,MINIMAL,LARGE,False,False,3,False,1531,3,3,30.0,10.0,150.0,130.0,210.0,190.0,440.0,410.0,860.0,820.0
3,10,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,10.0,0.0,20.0,0.0,40.0,20.0,80.0,60.0
3,10,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,1,0.0,0.0,30.0,10.0,40.0,30.0,90.0,80.0,190.0,170.0
3,10,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,30.0,0.0,150.0,130.0,210.0,180.0,440.0,400.0,860.0,800.0
3,10,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,16.77050983124842,0.0,22.360679774997898,0.0,44.721359549995796,20.0,83.8525491562421,60.0
3,10,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,2,5.5901699437494745,0.0,33.54101966249684,10.0,44.721359549995796,30.0,95.03288904374105,80.0,190.0657780874821,170.0
3,10,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,30.0,10.0,150.9345884812358,130.0,210.0,190.0,440.0,410.0,860.0,810.0
3,20,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,30.0,0.0,40.0,10.0,90.0,50.0,170.0,140.0
3,20,MINIMAL,MEDIUM,False,False,3,False,1531,3,1,0.0,0.0,70.0,40.0,100.0,60.0,200.0,160.0,380.0,350.0
3,20,MINIMAL,LARGE,False,False,3,False,1531,3,3,70.0,30.0,310.0,270.0,420.0,380.0,880.0,830.0,1730.0,1650.0
3,20,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,30.0,0.0,40.0,10.0,90.0,50.0,170.0,130.0
3,20,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,1,0.0,0.0,70.0,30.0,90.0,60.0,190.0,160.0,380.0,340.0
3,20,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,70.0,10.0,310.0,260.0,420.0,370.0,880.0,810.0,1730.0,1610.0
3,20,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,33.54101966249684,0.0,44.721359549995796,10.0,90.0,50.0,173.29526825623367,130.0
3,20,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,2,11.180339887498949,0.0,72.67220926874316,30.0,95.03288904374105,60.0,195.6559480312316,160.0,380.1315561749642,340.0
3,20,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,70.0,20.0,310.0,270.0,420.0,380.0,880.0,820.0,1730.0,1630.0
3,30,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,40.0,0.0,59.99999999999999,10.0,130.0,80.0,260.0,209.99999999999997
3,30,MINIMAL,MEDIUM,False,False,3,False,1531,3,1,0.0,0.0,109.99999999999999,59.99999999999999,139.99999999999997,89.99999999999999,299.99999999999994,239.99999999999997,569.9999999999999,520.0
3,30,MINIMAL,LARGE,False,False,3,False,1531,3,3,110.00000000000001,49.99999999999999,470.00000000000006,409.99999999999994,630.0000000000001,580.0,1330.0,1250.0,2600.0,2489.9999999999995
3,30,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,40.0,0.0,59.99999999999999,10.0,130.0,80.0,249.99999999999997,199.99999999999997
3,30,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,1,0.0,0.0,99.99999999999999,49.99999999999999,139.99999999999997,89.99999999999999,290.0,239.99999999999997,560.0,499.99999999999994
3,30,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,110.00000000000001,20.0,470.00000000000006,389.99999999999994,630.0000000000001,559.9999999999999,1330.0,1220.0,2600.0,2419.9999999999995
3,30,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,50.31152949374527,0.0,67.0820393249937,10.0,134.1640786499874,80.0,260.0,199.99999999999997
3,30,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,2,16.770509831248425,0.0,106.21322893124002,49.99999999999999,139.99999999999997,89.99999999999999,296.27900701872215,239.99999999999997,570.1973342624465,509.9999999999999
3,30,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,110.00000000000001,29.999999999999996,470.00000000000006,399.99999999999994,630.0000000000001,569.9999999999999,1330.0,1239.9999999999998,2600.0,2459.9999999999995
3,40,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,60.0,0.0,90.0,20.0,180.0,110.0,350.0,280.0
3,40,MINIMAL,MEDIUM,False,False,3,False,1531,3,1,0.0,0.0,140.0,80.0,190.0,130.0,400.0,330.0,770.0,690.0
3,40,MINIMAL,LARGE,False,False,3,False,1531,3,3,150.0,60.0,630.0,550.0,840.0,770.0,1770.0,1670.0,3470.0,3320.0
3,40,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,60.0,0.0,80.0,20.0,180.0,110.0,340.0,270.0
3,40,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,1,0.0,0.0,140.0,70.0,190.0,120.0,390.0,320.0,750.0,670.0
3,40,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,150.0,20.0,630.0,530.0,840.0,740.0,1770.0,1620.0,3470.0,3230.0
3,40,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,67.08203932499369,0.0,90.0,20.0,180.0,110.0,341.00036656871794,270.0
3,40,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,2,27.950849718747367,0.0,140.0,70.0,190.0657780874821,120.0,391.3118960624632,320.0,760.2631123499284,690.0
3,40,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,150.0,50.0,630.0,540.0,840.0,760.0,1770.0,1650.0,3470.0,3280.0
3,50,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,80.00000000000001,0.0,110.00000000000001,30.000000000000004,230.00000000000003,140.0,440.00000000000006,350.00000000000006
3,50,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,180.00000000000003,100.00000000000003,240.00000000000003,160.00000000000003,500.0000000000001,410.00000000000006,960.0000000000001,870.0000000000001
3,50,MINIMAL,LARGE,False,False,3,False,1531,3,3,189.99999999999997,80.00000000000001,789.9999999999999,690.0000000000001,1050.0000000000002,960.0000000000001,2210.0,2090.0,4339.999999999999,4150.000000000001
3,50,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,80.00000000000001,0.0,110.00000000000001,30.000000000000004,220.00000000000003,140.0,420.0,340.00000000000006
3,50,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,170.00000000000003,90.00000000000001,240.00000000000003,150.00000000000003,490.00000000000006,400.0000000000001,949.9999999999998,840.0
3,50,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,189.99999999999997,30.000000000000004,789.9999999999999,660.0,1049.9999999999998,930.0000000000001,2210.0,2030.0000000000005,4339.999999999999,4040.0000000000005
3,50,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,83.8525491562421,0.0,111.80339887498948,30.000000000000004,230.00000000000003,140.0,430.44308566870944,340.00000000000006
3,50,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,33.54101966249684,33.54101966249684,180.00000000000003,90.00000000000001,240.3773075812274,150.00000000000003,491.9349550499537,400.0000000000001,950.3288904374106,860.0000000000001
3,50,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,189.99999999999997,60.00000000000001,789.9999999999999,680.0000000000001,1049.9999999999998,950.0000000000002,2210.0,2070.0000000000005,4339.999999999999,4100.000000000001
3,60,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,99.99999999999999,0.0,130.0,40.0,279.99999999999994,169.99999999999997,520.0,419.99999999999994
3,60,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,219.99999999999997,119.99999999999999,290.0,189.99999999999997,599.9999999999999,489.99999999999994,1149.9999999999998,1049.9999999999998
3,60,MINIMAL,LARGE,False,False,3,False,1531,3,3,230.00000000000003,99.99999999999999,950.0000000000001,829.9999999999999,1260.0000000000002,1160.0,2660.0,2509.9999999999995,5220.000000000001,4989.999999999999
3,60,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,89.99999999999999,0.0,130.0,29.999999999999996,269.99999999999994,169.99999999999997,509.9999999999999,409.99999999999994
3,60,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,209.99999999999997,109.99999999999999,290.0,179.99999999999997,580.0,479.99999999999994,1140.0000000000002,1009.9999999999999
3,60,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,230.00000000000003,40.0,950.0000000000001,789.9999999999999,1260.0000000000002,1119.9999999999998,2660.0,2440.0,5220.000000000001,4850.0
3,60,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,100.62305898749054,0.0,134.1640786499874,29.999999999999996,269.99999999999994,169.99999999999997,520.0,409.99999999999994
3,60,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,39.13118960624632,39.13118960624632,219.99999999999997,109.99999999999999,290.6888370749727,189.99999999999997,592.5580140374443,489.99999999999994,1145.9848384686422,1029.9999999999998
3,60,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,230.00000000000003,69.99999999999999,950.0000000000001,809.9999999999999,1260.0000000000002,1139.9999999999998,2660.0,2479.9999999999995,5220.000000000001,4929.999999999999
3,70,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,110.0,0.0,160.0,40.0,320.0,200.0,610.0,490.0
3,70,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,260.0,140.0,340.0,220.0,700.0,580.0,1340.0,1220.0
3,70,MINIMAL,LARGE,False,False,3,False,1531,3,3,270.0,110.0,1110.0,970.0,1480.0,1350.0,3100.0,2930.0,6100.0,5840.0
3,70,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,110.0,0.0,150.0,40.0,310.0,190.0,600.0,470.0
3,70,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,250.0,130.0,330.0,210.0,680.0,560.0,1330.0,1180.0
3,70,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,270.0,50.0,1110.0,930.0,1480.0,1300.0,3100.0,2850.0,6100.0,5670.0
3,70,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,117.39356881873897,0.0,156.5247584249853,40.0,320.0,200.0,610.0,480.0
3,70,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,50.31152949374527,50.31152949374527,251.55764746872634,130.0,340.0,220.0,693.1810730249348,570.0,1336.0506165561244,1200.0
3,70,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,270.0,80.0,1110.0,950.0,1480.0,1330.0,3100.0,2900.0,6100.0,5584.5797738057245
3,80,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,130.0,0.0,180.0,50.0,370.0,230.0,700.0,560.0
3,80,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,290.0,160.0,390.0,260.0,800.0,660.0,1540.0,1400.0
3,80,MINIMAL,LARGE,False,False,3,False,1531,3,3,310.0,130.0,1260.0,1110.0,1690.0,1540.0,3550.0,3360.0,6990.0,6680.0
3,80,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,120.0,0.0,170.0,40.0,360.0,220.0,680.0,540.0
3,80,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,280.0,150.0,380.0,240.0,780.0,640.0,1520.0,1350.0
3,80,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,310.0,60.0,1260.0,1060.0,1690.0,1490.0,3550.0,3260.0,6990.0,6500.0
3,80,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,134.16407864998737,0.0,180.0,50.0,370.0,230.0,693.1810730249347,550.0
3,80,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,55.901699437494734,55.901699437494734,290.0,150.0,390.0,250.0,790.0,650.0,1526.1163946436066,1380.0
3,80,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,310.0,100.0,1260.0,1090.0,1690.0,1520.0,3550.0,3310.0,6990.0,5584.5797738057245
3,90,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,150.00000000000003,10.000000000000002,200.00000000000006,60.00000000000001,420.0,260.00000000000006,790.0000000000001,630.0000000000001
3,90,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,330.00000000000006,180.00000000000003,440.00000000000006,290.00000000000006,900.0000000000001,740.0000000000001,1730.0000000000002,1570.0000000000002
3,90,MINIMAL,LARGE,False,False,3,False,1531,3,3,350.0,150.00000000000003,1420.0,1250.0000000000002,1900.0000000000002,1740.0000000000002,4000.0,3780.0000000000005,7880.0,7540.000000000001
3,90,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,140.00000000000003,0.0,200.00000000000006,50.000000000000014,400.0000000000001,250.00000000000003,770.0000000000001,610.0000000000001
3,90,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,320.00000000000006,170.00000000000003,430.00000000000006,270.00000000000006,880.0000000000001,720.0000000000001,1710.0,1520.0000000000005
3,90,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,350.0,60.00000000000001,1420.0,1190.0000000000002,1900.0,1680.0,4000.0,3670.000000000001,7880.0,7320.000000000001
3,90,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,150.93458848123578,0.0,201.24611797498108,50.000000000000014,410.00000000000006,260.00000000000006,780.0000000000001,620.0000000000001
3,90,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,61.491869381244214,61.491869381244214,330.00000000000006,170.00000000000003,440.00000000000006,280.00000000000006,890.0000000000002,730.0000000000001,1716.1821727310883,1550.0000000000002
3,90,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,350.0,110.00000000000001,1420.0,1220.0000000000002,1900.0,1710.0000000000002,4000.0,3730.0000000000005,7880.0,5584.5797738057245
3,100,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,160.00000000000003,10.000000000000002,230.00000000000003,60.00000000000001,460.00000000000006,290.00000000000006,880.0000000000001,700.0000000000001
3,100,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,370.00000000000006,200.00000000000006,490.00000000000006,320.00000000000006,1000.0000000000002,830.0000000000001,1920.0000000000002,1750.0000000000005
3,100,MINIMAL,LARGE,False,False,3,False,1531,3,3,389.99999999999994,160.00000000000003,1579.9999999999998,1390.0000000000002,2110.0,1930.0000000000005,4439.999999999999,4200.000000000001,8779.999999999998,8400.000000000002
3,100,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,150.00000000000003,0.0,220.00000000000003,60.00000000000001,450.0000000000001,280.0,850.0000000000002,680.0000000000001
3,100,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,350.00000000000006,180.00000000000003,480.00000000000006,310.00000000000006,980.0000000000001,800.0000000000002,1899.9999999999995,1690.0000000000002
3,100,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,389.99999999999994,70.0,1579.9999999999998,1320.0,2110.0,1860.0000000000002,4439.999999999999,4080.0000000000005,8779.999999999998,8160.000000000001
3,100,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,167.7050983124842,0.0,223.60679774997897,60.00000000000001,460.00000000000006,290.00000000000006,870.0000000000001,690.0000000000001
3,100,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,67.08203932499369,67.08203932499369,360.00000000000006,190.00000000000003,490.00000000000006,310.00000000000006,990.0000000000002,820.0000000000001,1911.8381207623202,1720.0000000000002
3,100,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,389.99999999999994,120.00000000000001,1579.9999999999998,1360.0000000000002,2110.0,1900.0000000000005,4439.999999999999,4150.000000000001,8779.999999999998,5584.5797738057245
3,110,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,180.0,9.999999999999998,249.99999999999997,69.99999999999999,509.99999999999994,319.99999999999994,969.9999999999998,769.9999999999999
3,110,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,409.99999999999994,219.99999999999997,539.9999999999999,349.99999999999994,1099.9999999999998,909.9999999999999,2119.9999999999995,1919.9999999999998
3,110,MINIMAL,LARGE,False,False,3,False,1531,3,3,420.00000000000006,180.0,1740.0000000000002,1529.9999999999998,2320.0000000000005,2129.9999999999995,4890.000000000001,4619.999999999999,9680.000000000002,9259.999999999998
3,110,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,169.99999999999997,0.0,239.99999999999997,59.99999999999999,499.99999999999994,309.99999999999994,940.0,749.9999999999999
3,110,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,389.99999999999994,199.99999999999997,529.9999999999999,339.99999999999994,1070.0,879.9999999999999,2090.0000000000005,1859.9999999999998
3,110,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,420.00000000000006,79.99999999999999,1740.0000000000002,1459.9999999999998,2320.0000000000005,2049.9999999999995,4890.000000000001,4489.999999999999,9680.000000000002,9000.0
3,110,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,184.47560814373267,0.0,249.99999999999997,69.99999999999999,499.99999999999994,309.99999999999994,950.3288904374108,759.9999999999999
3,110,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,78.26237921249265,78.26237921249265,399.99999999999994,209.99999999999997,539.9999999999999,349.99999999999994,1090.0831390311475,899.9999999999998,2101.9038988498028,1899.9999999999998
3,110,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,420.00000000000006,129.99999999999997,1740.0000000000002,1499.9999999999998,2320.0000000000005,2089.9999999999995,4890.000000000001,4569.999999999999,9680.000000000002,5584.579773805725
3,120,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,199.99999999999997,10.0,269.99999999999994,80.0,559.9999999999999,350.0,1049.9999999999998,839.9999999999999
3,120,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,439.99999999999994,239.99999999999997,589.9999999999999,389.99999999999994,1199.9999999999998,989.9999999999998,2309.9999999999995,2099.9999999999995
3,120,MINIMAL,LARGE,False,False,3,False,1531,3,3,460.00000000000006,199.99999999999997,1900.0000000000002,1669.9999999999998,2540.0,2320.0,5340.000000000001,5049.999999999999,9990.000000000002,9989.999999999998
3,120,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,189.99999999999997,0.0,260.0,69.99999999999999,539.9999999999999,339.99999999999994,1029.9999999999998,819.9999999999999
3,120,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,429.99999999999994,219.99999999999997,580.0,369.99999999999994,1169.9999999999998,959.9999999999999,2280.0000000000005,2029.9999999999998
3,120,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,460.00000000000006,89.99999999999999,1900.0000000000002,1589.9999999999998,2540.0,2239.9999999999995,5340.000000000001,4899.999999999999,9990.000000000002,9839.999999999998
3,120,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,201.24611797498108,10.0,269.99999999999994,69.99999999999999,550.0,339.99999999999994,1040.0,829.9999999999999
3,120,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,83.85254915624212,83.85254915624212,439.99999999999994,229.99999999999997,589.9999999999999,379.99999999999994,1190.0,979.9999999999999,2291.9696769372845,2069.9999999999995
3,120,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,460.00000000000006,149.99999999999997,1900.0000000000002,1629.9999999999998,2540.0,2279.9999999999995,5340.000000000001,4979.999999999999,9990.000000000002,5584.579773805725
3,130,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,210.0,10.0,300.0,80.0,600.0,380.0,1140.0,920.0
3,130,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,480.0,260.0,640.0,420.0,1310.0,1080.0,2500.0,2270.0
3,130,MINIMAL,LARGE,False,False,3,False,1531,3,3,500.0,220.0,2060.0,1810.0,2750.0,2510.0,5790.0,5480.0,9990.0,9990.0
3,130,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,200.0,0.0,290.0,70.0,590.0,360.0,1110.0,890.0
3,130,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,460.0,240.0,620.0,400.0,1270.0,1040.0,2470.0,2210.0
3,130,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,500.0,90.0,2060.0,1720.0,2750.0,2430.0,5790.0,5320.0,9990.0,9990.0
3,130,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,218.0166278062295,10.0,290.6888370749727,80.0,600.0,370.0,1130.0,900.0
3,130,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,89.44271909999159,89.44271909999159,470.0,250.0,630.0,410.0,1290.0,1060.0,2487.625624968516,2240.0
3,130,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,500.0,160.0,2060.0,1770.0,2750.0,2480.0,5790.0,5410.0,9990.0,5584.5797738057245
3,140,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,230.0,10.0,320.0,90.0,650.0,410.0,1230.0,990.0
3,140,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,520.0,280.0,690.0,450.0,1410.0,1160.0,2700.0,2450.0
3,140,MINIMAL,LARGE,False,False,3,False,1531,3,3,540.0,230.0,2220.0,1950.0,2960.0,2710.0,6250.0,5900.0,9990.0,9990.0
3,140,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,220.0,0.0,310.0,80.0,630.0,390.0,1200.0,950.0
3,140,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,500.0,260.0,670.0,430.0,1370.0,1120.0,2660.0,2380.0
3,140,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,540.0,100.0,2220.0,1860.0,2960.0,2620.0,6250.0,5730.0,9990.0,9990.0
3,140,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,234.78713763747794,10.0,313.0495168499706,90.0,640.0,400.0,1220.0,970.0
3,140,ALL_CONNECT,MEDIUM,False,False,3,False,1531,4,1,100.62305898749054,100.62305898749054,510.0,270.0,680.0,440.0,1390.0,1140.0,2677.6914030559983,2420.0
3,140,ALL_CONNECT,LARGE,False,False,3,False,1531,4,4,540.0,170.0,2220.0,1910.0,2960.0,2670.0,6250.0,5584.5797738057245,9990.0,5584.5797738057245
3,150,MINIMAL,SMALL,False,False,3,False,1531,3,0,nan,nan,249.99999999999994,9.999999999999998,339.99999999999994,99.99999999999997,699.9999999999999,439.9999999999999,1319.9999999999998,1059.9999999999998
3,150,MINIMAL,MEDIUM,False,False,3,False,1531,3,0,nan,nan,559.9999999999999,299.99999999999994,739.9999999999999,479.9999999999999,1509.9999999999998,1239.9999999999998,2889.9999999999995,2619.9999999999995
3,150,MINIMAL,LARGE,False,False,3,False,1531,3,3,580.0,249.99999999999994,2380.0,2089.9999999999995,3170.0,2899.999999999999,6700.0,6329.999999999998,9990.0,9990.0
3,150,CROSS_ROW,SMALL,False,False,3,False,1531,3,0,nan,nan,239.99999999999994,0.0,329.99999999999994,89.99999999999999,679.9999999999999,419.9999999999999,1279.9999999999998,1019.9999999999999
3,150,CROSS_ROW,MEDIUM,False,False,3,False,1531,3,0,nan,nan,529.9999999999999,279.99999999999994,719.9999999999999,459.9999999999999,1469.9999999999998,1199.9999999999998,2850.0,2549.9999999999995
3,150,CROSS_ROW,LARGE,False,False,3,False,1531,3,3,580.0,109.99999999999997,2380.0,1989.9999999999995,3170.0,2799.9999999999995,6700.0,6139.999999999998,9990.0,9990.0
3,150,ALL_CONNECT,SMALL,False,False,3,False,1531,4,0,nan,nan,251.55764746872634,9.999999999999998,339.99999999999994,89.99999999999999,689.9999999999998,429.99999999999994,1299.9999999999995,1039.9999999999998
