EW_JAMMER_BW_AREA_SELECTION,LINK_LENGTH_METERS,relay_connectivity_config,capacity_requirement,logging_enabled,csv_output_enabled,EW_JAMMER_ACTUAL_BW_AREA,all_drones_passed_ew_x,final_step,num_initial_susceptible_links,num_disconnected_susceptible_links,r1_theoretical_m,r2_theoretical_m,rs1_theoretical_m,rs2_theoretical_m,ra1_theoretical_m,ra2_theoretical_m,r1_bpsk_m,r2_bpsk_m,rs1_bpsk_m,rs2_bpsk_m,ra1_bpsk_m,ra2_bpsk_m,r1_qpsk_m,r2_qpsk_m,rs1_qpsk_m,rs2_qpsk_m,ra1_qpsk_m,ra2_qpsk_m,r1_16qam_m,r2_16qam_m,rs1_16qam_m,rs2_16qam_m,ra1_16qam_m,ra2_16qam_m,r1_64qam_m,r2_64qam_m,rs1_64qam_m,rs2_64qam_m,ra1_64qam_m,ra2_64qam_m
1,100,ALL_CONNECT,4873076,False,False,1,False,1531,4,4,430.0,120.00000000000001,290.0,290.0,120.0,120.0,1609.9999999999998,1340.0000000000002,1520.0,1520.0,1340.0,1340.0,2129.9999999999995,1870.0000000000002,2050.0,2050.0,1870.0,1870.0,4420.0,4080.0000000000005,4260.0,4260.0,4080.0,4080.0,8629.999999999998,5584.5797738057245,8290.0,8290.0,8110.0,8110.0
1,100,ALL_CONNECT,5000000,False,False,1,False,1531,4,4,439.99999999999994,120.00000000000001,290.0,290.0,120.0,120.0,1629.9999999999998,1360.0000000000002,1540.0,1540.0,1360.0,1360.0,2160.0,1900.0000000000005,2080.0,2080.0,1900.0,1900.0,4480.0,4140.000000000001,4320.0,4320.0,4140.0,4140.0,8740.0,5584.5797738057245,8400.0,8400.0,8220.0,8220.0
2,100,MINIMAL,50000,False,False,2,False,1531,3,1,40.0,40.0,40.0,40.0,nan,nan,160.00000000000003,160.0,160.0,160.0,nan,nan,230.00000000000003,20.000000000000004,230.0,210.0,20.0,20.0,460.00000000000006,270.0,460.0,440.0,270.0,270.0,880.0000000000001,690.0000000000001,880.0,870.0,690.0,690.0
2,100,MINIMAL,176923,False,False,2,False,1531,3,1,80.0,80.0,80.0,80.0,nan,nan,310.00000000000006,110.00000000000001,310.0,300.0,110.0,110.0,420.0,230.00000000000003,420.0,400.0,230.0,230.0,850.0000000000002,660.0,850.0,840.0,660.0,660.0,1629.9999999999998,1440.0000000000002,1630.0,1620.0,1440.0,1440.0
2,100,MINIMAL,303846,False,False,2,False,1531,3,1,99.99999999999999,99.99999999999999,100.0,100.0,nan,nan,410.00000000000006,210.0,410.0,400.0,210.0,210.0,540.0,350.00000000000006,540.0,530.0,350.0,350.0,1100.0000000000002,920.0000000000001,1100.0,1100.0,920.0,920.0,2140.0,1930.0000000000005,2140.0,2120.0,1930.0,1930.0
2,100,MINIMAL,430769,False,False,2,False,1531,3,2,129.99999999999997,50.000000000000014,130.0,50.0,nan,nan,480.00000000000006,290.00000000000006,480.0,470.0,290.0,290.0,640.0000000000001,450.0000000000001,640.0,630.0,450.0,450.0,1310.0000000000002,1120.0,1310.0,1310.0,1120.0,1120.0,2549.9999999999995,2330.0000000000005,2550.0,2510.0,2330.0,2330.0
2,100,MINIMAL,557692,False,False,2,False,1531,3,2,140.0,90.00000000000001,140.0,90.0,nan,nan,540.0,350.00000000000006,540.0,540.0,350.0,350.0,720.0000000000001,540.0,720.0,720.0,540.0,540.0,1489.9999999999998,1300.0000000000002,1490.0,1480.0,1300.0,1300.0,2909.9999999999995,2670.0000000000005,2910.0,2860.0,2670.0,2670.0
2,100,MINIMAL,684615,False,False,2,False,1531,3,2,160.0,110.00000000000001,160.0,110.0,nan,nan,600.0000000000001,410.00000000000006,600.0,600.0,410.0,410.0,800.0000000000002,610.0,800.0,790.0,610.0,610.0,1649.9999999999995,1460.0000000000002,1650.0,1640.0,1460.0,1460.0,3219.9999999999995,2980.0000000000005,3220.0,3160.0,2980.0,2980.0
2,100,MINIMAL,811538,False,False,2,False,1531,3,2,169.99999999999997,120.00000000000001,170.0,120.0,nan,nan,650.0000000000001,460.00000000000006,650.0,650.0,460.0,460.0,870.0000000000001,680.0000000000001,870.0,870.0,680.0,680.0,1799.9999999999995,1600.0000000000005,1800.0,1780.0,1600.0,1600.0,3509.9999999999995,3260.0,3510.0,3440.0,3260.0,3260.0
2,100,MINIMAL,938461,False,False,2,False,1531,3,2,189.99999999999997,140.0,190.0,140.0,nan,nan,700.0000000000001,510.00000000000006,700.0,700.0,510.0,510.0,930.0000000000001,750.0000000000001,930.0,930.0,750.0,750.0,1939.9999999999998,1730.0,1940.0,1910.0,1730.0,1730.0,3769.9999999999995,3510.000000000001,3770.0,3690.0,3510.0,3510.0
2,100,MINIMAL,1065384,False,False,2,False,1531,3,2,199.99999999999997,150.00000000000003,200.0,150.0,nan,nan,749.9999999999999,550.0000000000001,750.0,740.0,550.0,550.0,990.0000000000002,810.0000000000001,990.0,990.0,810.0,810.0,2060.0,1850.0000000000005,2060.0,2040.0,1850.0,1850.0,4019.9999999999995,3750.000000000001,4020.0,3940.0,3750.0,3750.0
2,100,MINIMAL,1192307,False,False,2,False,1531,3,2,209.99999999999997,160.00000000000003,210.0,160.0,nan,nan,789.9999999999999,590.0000000000001,790.0,780.0,590.0,590.0,1050.0000000000002,860.0000000000001,1050.0,1050.0,860.0,860.0,2179.9999999999995,1970.0000000000002,2180.0,2150.0,1970.0,1970.0,4259.999999999999,3980.0000000000005,4260.0,4160.0,3980.0,3980.0
2,100,MINIMAL,1319230,False,False,2,False,1531,3,2,219.99999999999997,170.00000000000003,220.0,170.0,nan,nan,829.9999999999999,630.0000000000001,830.0,820.0,630.0,630.0,1100.0000000000002,920.0000000000001,1100.0,1100.0,920.0,920.0,2299.9999999999995,2080.0000000000005,2300.0,2260.0,2080.0,2080.0,4480.0,4200.000000000001,4480.0,4380.0,4200.0,4200.0
2,100,MINIMAL,1446153,False,False,2,False,1531,3,2,229.99999999999997,180.00000000000003,230.0,180.0,nan,nan,869.9999999999999,670.0000000000001,870.0,860.0,670.0,670.0,1159.9999999999998,970.0000000000001,1160.0,1150.0,970.0,970.0,2410.0,2180.0000000000005,2410.0,2370.0,2180.0,2180.0,4689.999999999999,4400.000000000001,4690.0,4580.0,4400.0,4400.0
2,100,MINIMAL,1573076,False,False,2,False,1531,3,2,239.99999999999994,190.00000000000003,240.0,190.0,nan,nan,909.9999999999998,710.0000000000001,910.0,890.0,710.0,710.0,1209.9999999999998,1010.0000000000001,1210.0,1200.0,1010.0,1010.0,2510.0,2280.0000000000005,2510.0,2470.0,2280.0,2280.0,4889.999999999999,4600.000000000001,4890.0,4780.0,4600.0,4600.0
2,100,MINIMAL,1700000,False,False,2,False,1531,3,2,249.99999999999994,190.00000000000003,250.0,190.0,nan,nan,949.9999999999998,740.0000000000001,950.0,930.0,740.0,740.0,1249.9999999999998,1060.0000000000002,1250.0,1240.0,1060.0,1060.0,2610.0,2380.0000000000005,2610.0,2560.0,2380.0,2380.0,5089.999999999999,4790.000000000001,5090.0,4970.0,4790.0,4790.0
2,100,MINIMAL,1826923,False,False,2,False,1531,3,2,259.99999999999994,200.00000000000006,260.0,200.0,nan,nan,979.9999999999999,770.0000000000001,980.0,960.0,770.0,770.0,1299.9999999999998,1100.0000000000002,1300.0,1290.0,1100.0,1100.0,2699.9999999999995,2470.0000000000005,2700.0,2650.0,2470.0,2470.0,5270.0,4970.000000000001,5270.0,5150.0,4970.0,4970.0
2,100,MINIMAL,1953846,False,False,2,False,1531,3,3,270.0,0.0,270.0,210.0,0.0,0.0,1019.9999999999999,810.0000000000001,1020.0,990.0,810.0,810.0,1349.9999999999998,1150.0000000000002,1350.0,1330.0,1150.0,1150.0,2799.9999999999995,2560.0000000000005,2800.0,2740.0,2560.0,2560.0,5459.999999999999,5140.000000000001,5460.0,5320.0,5140.0,5140.0
2,100,MINIMAL,2080769,False,False,2,False,1531,3,3,280.0,10.000000000000002,280.0,220.0,10.0,10.0,1049.9999999999998,840.0,1050.0,1020.0,840.0,840.0,1389.9999999999998,1190.0000000000002,1390.0,1370.0,1190.0,1190.0,2889.9999999999995,2650.0000000000005,2890.0,2830.0,2650.0,2650.0,5629.999999999999,5310.000000000001,5630.0,5490.0,5310.0,5310.0
2,100,MINIMAL,2207692,False,False,2,False,1531,3,3,289.99999999999994,10.000000000000002,290.0,220.0,10.0,10.0,1080.0,870.0000000000001,1080.0,1050.0,870.0,870.0,1429.9999999999998,1230.0000000000002,1430.0,1410.0,1230.0,1230.0,2969.9999999999995,2730.0000000000005,2970.0,2920.0,2730.0,2730.0,5799.999999999999,5480.0,5800.0,5660.0,5480.0,5480.0
2,100,MINIMAL,2334615,False,False,2,False,1531,3,3,299.99999999999994,20.000000000000004,300.0,230.0,20.0,20.0,1109.9999999999998,900.0000000000002,1110.0,1080.0,900.0,900.0,1469.9999999999998,1270.0,1470.0,1450.0,1270.0,1270.0,3059.9999999999995,2820.0000000000005,3060.0,3000.0,2820.0,2820.0,5969.999999999999,5640.000000000001,5970.0,5820.0,5640.0,5640.0
2,100,MINIMAL,2461538,False,False,2,False,1531,3,3,309.99999999999994,30.000000000000004,310.0,240.0,30.0,30.0,1139.9999999999998,920.0000000000001,1140.0,1110.0,920.0,920.0,1509.9999999999998,1310.0000000000002,1510.0,1490.0,1310.0,1310.0,3139.9999999999995,2900.0000000000005,3140.0,3080.0,2900.0,2900.0,6129.999999999999,5800.000000000001,6130.0,5970.0,5800.0,5800.0
2,100,MINIMAL,2588461,False,False,2,False,1531,3,3,309.99999999999994,40.00000000000001,310.0,240.0,40.0,40.0,1169.9999999999998,950.0000000000002,1170.0,1140.0,950.0,950.0,1549.9999999999998,1340.0000000000002,1550.0,1530.0,1340.0,1340.0,3219.9999999999995,2970.0000000000005,3220.0,3150.0,2970.0,2970.0,6289.999999999999,5950.000000000001,6290.0,6130.0,5950.0,5950.0
2,100,MINIMAL,2715384,False,False,2,False,1531,3,3,320.0,40.00000000000001,320.0,250.0,40.0,40.0,1199.9999999999998,980.0000000000001,1200.0,1160.0,980.0,980.0,1589.9999999999998,1380.0000000000002,1590.0,1560.0,1380.0,1380.0,3299.999999999999,3050.0000000000005,3300.0,3230.0,3050.0,3050.0,6439.999999999999,6100.000000000001,6440.0,6280.0,6100.0,6100.0
2,100,MINIMAL,2842307,False,False,2,False,1531,3,3,329.99999999999994,50.000000000000014,330.0,250.0,50.0,50.0,1230.0,1000.0000000000002,1230.0,1190.0,1000.0,1000.0,1620.0,1420.0000000000002,1620.0,1600.0,1420.0,1420.0,3379.9999999999995,3120.0000000000005,3380.0,3300.0,3120.0,3120.0,6589.999999999999,6240.000000000001,6590.0,6420.0,6240.0,6240.0
2,100,MINIMAL,2969230,False,False,2,False,1531,3,3,339.99999999999994,60.00000000000001,340.0,260.0,60.0,60.0,1249.9999999999998,1030.0,1250.0,1210.0,1030.0,1030.0,1659.9999999999998,1450.0000000000002,1660.0,1630.0,1450.0,1450.0,3449.999999999999,3200.000000000001,3450.0,3380.0,3200.0,3200.0,6739.999999999999,6380.000000000001,6740.0,6560.0,6380.0,6380.0
2,100,MINIMAL,3096153,False,False,2,False,1531,3,3,339.99999999999994,60.00000000000001,340.0,260.0,60.0,60.0,1280.0,1060.0000000000002,1280.0,1240.0,1060.0,1060.0,1699.9999999999995,1480.0000000000002,1700.0,1670.0,1480.0,1480.0,3519.9999999999995,3270.0000000000005,3520.0,3450.0,3270.0,3270.0,6880.0,6520.0,6880.0,6700.0,6520.0,6520.0
2,100,MINIMAL,3223076,False,False,2,False,1531,3,3,349.99999999999994,70.0,350.0,270.0,70.0,70.0,1309.9999999999998,1080.0,1310.0,1260.0,1080.0,1080.0,1729.9999999999998,1520.0000000000002,1730.0,1700.0,1520.0,1520.0,3599.999999999999,3340.0000000000005,3600.0,3520.0,3340.0,3340.0,7019.999999999999,6660.000000000001,7020.0,6840.0,6660.0,6660.0
2,100,MINIMAL,3350000,False,False,2,False,1531,3,3,359.99999999999994,70.0,360.0,270.0,70.0,70.0,1330.0,1100.0000000000002,1330.0,1290.0,1100.0,1100.0,1759.9999999999998,1550.0000000000002,1760.0,1730.0,1550.0,1550.0,3669.9999999999995,3400.000000000001,3670.0,3580.0,3400.0,3400.0,7159.999999999999,6790.000000000001,7160.0,6970.0,6790.0,6790.0
2,100,MINIMAL,3476923,False,False,2,False,1531,3,3,369.99999999999994,80.00000000000001,370.0,280.0,80.0,80.0,1359.9999999999998,1130.0000000000002,1360.0,1310.0,1130.0,1130.0,1799.9999999999995,1580.0000000000002,1800.0,1760.0,1580.0,1580.0,3739.999999999999,3470.0000000000005,3740.0,3650.0,3470.0,3470.0,7299.999999999998,6930.000000000001,7300.0,7110.0,6930.0,6930.0
2,100,MINIMAL,3603846,False,False,2,False,1531,3,3,369.99999999999994,80.00000000000001,370.0,280.0,80.0,80.0,1379.9999999999998,1150.0000000000002,1380.0,1330.0,1150.0,1150.0,1829.9999999999998,1610.0000000000002,1830.0,1790.0,1610.0,1610.0,3799.999999999999,3540.0000000000005,3800.0,3720.0,3540.0,3540.0,7429.999999999998,7050.000000000002,7430.0,7230.0,7050.0,7050.0
2,100,MINIMAL,3730769,False,False,2,False,1531,3,3,379.99999999999994,90.00000000000001,380.0,290.0,90.0,90.0,1409.9999999999998,1170.0,1410.0,1360.0,1170.0,1170.0,1859.9999999999998,1640.0000000000002,1860.0,1830.0,1640.0,1640.0,3869.9999999999995,3600.000000000001,3870.0,3780.0,3600.0,3600.0,7559.999999999999,7180.000000000001,7560.0,7360.0,7180.0,7180.0
2,100,MINIMAL,3857692,False,False,2,False,1531,3,3,379.99999999999994,90.00000000000001,380.0,290.0,90.0,90.0,1429.9999999999998,1200.0000000000002,1430.0,1380.0,1200.0,1200.0,1889.9999999999998,1670.0000000000002,1890.0,1860.0,1670.0,1670.0,3939.999999999999,3660.000000000001,3940.0,3840.0,3660.0,3660.0,7689.999999999999,7310.000000000001,7690.0,7490.0,7310.0,7310.0
2,100,MINIMAL,3984615,False,False,2,False,1531,3,3,389.99999999999994,100.00000000000003,390.0,300.0,100.0,100.0,1449.9999999999998,1220.0,1450.0,1400.0,1220.0,1220.0,1919.9999999999995,1700.0000000000005,1920.0,1890.0,1700.0,1700.0,3999.999999999999,3730.0000000000005,4000.0,3910.0,3730.0,3730.0,7819.999999999999,7430.000000000001,7820.0,7610.0,7430.0,7430.0
2,100,MINIMAL,4111538,False,False,2,False,1531,3,3,399.99999999999994,100.00000000000003,400.0,300.0,100.0,100.0,1479.9999999999998,1240.0000000000002,1480.0,1420.0,1240.0,1240.0,1949.9999999999995,1730.0,1950.0,1910.0,1730.0,1730.0,4059.9999999999995,3790.0000000000005,4060.0,3970.0,3790.0,3790.0,7949.999999999998,7550.000000000002,7950.0,7730.0,7550.0,7550.0
2,100,MINIMAL,4238461,False,False,2,False,1531,3,3,399.99999999999994,110.00000000000001,400.0,310.0,110.0,110.0,1499.9999999999998,1260.0000000000002,1500.0,1440.0,1260.0,1260.0,1989.9999999999998,1760.0000000000002,1990.0,1940.0,1760.0,1760.0,4130.0,3850.000000000001,4130.0,4030.0,3850.0,3850.0,8069.999999999999,7670.000000000002,8070.0,7850.0,7670.0,7670.0
2,100,MINIMAL,4365384,False,False,2,False,1531,3,3,409.99999999999994,110.00000000000001,410.0,310.0,110.0,110.0,1519.9999999999998,1280.0000000000002,1520.0,1460.0,1280.0,1280.0,2009.9999999999998,1790.0000000000002,2010.0,1970.0,1790.0,1790.0,4189.999999999999,3910.000000000001,4190.0,4090.0,3910.0,3910.0,8189.999999999999,7790.000000000001,8190.0,7970.0,7790.0,7790.0
2,100,MINIMAL,4492307,False,False,2,False,1531,3,3,419.99999999999994,120.00000000000001,420.0,320.0,120.0,120.0,1539.9999999999998,1300.0000000000002,1540.0,1490.0,1300.0,1300.0,2039.9999999999998,1820.0000000000002,2040.0,2000.0,1820.0,1820.0,4249.999999999999,3970.0000000000005,4250.0,4150.0,3970.0,3970.0,8310.0,7900.000000000002,8310.0,8080.0,7900.0,7900.0
2,100,MINIMAL,4619230,False,False,2,False,1531,3,3,419.99999999999994,120.00000000000001,420.0,320.0,120.0,120.0,1559.9999999999998,1320.0,1560.0,1510.0,1320.0,1320.0,2069.9999999999995,1850.0000000000005,2070.0,2030.0,1850.0,1850.0,4309.999999999999,4020.0000000000005,4310.0,4200.0,4020.0,4020.0,8429.999999999998,8020.000000000002,8430.0,8200.0,8020.0,8020.0
2,100,MINIMAL,4746153,False,False,2,False,1531,3,3,430.0,130.00000000000003,430.0,320.0,130.0,130.0,1589.9999999999998,1340.0000000000002,1590.0,1530.0,1340.0,1340.0,2099.9999999999995,1870.0000000000002,2100.0,2050.0,1870.0,1870.0,4370.0,4080.0000000000005,4370.0,4260.0,4080.0,4080.0,8549.999999999998,8130.000000000001,8550.0,8310.0,8130.0,8130.0
2,100,MINIMAL,4873076,False,False,2,False,1531,3,3,430.0,130.00000000000003,430.0,330.0,130.0,130.0,1609.9999999999998,1360.0000000000002,1610.0,1550.0,1360.0,1360.0,2129.9999999999995,1900.0000000000005,2130.0,2080.0,1900.0,1900.0,4430.0,4140.000000000001,4430.0,4320.0,4140.0,4140.0,8660.0,8240.0,8660.0,8420.0,8240.0,8240.0
2,100,MINIMAL,5000000,False,False,2,False,1531,3,3,439.99999999999994,140.0,440.0,330.0,140.0,140.0,1629.9999999999998,1380.0000000000002,1630.0,1570.0,1380.0,1380.0,2160.0,1930.0000000000005,2160.0,2110.0,1930.0,1930.0,4480.0,4190.000000000001,4480.0,4370.0,4190.0,4190.0,8779.999999999998,8350.000000000002,8780.0,8530.0,8350.0,8350.0
2,100,CROSS_ROW,50000,False,False,2,False,1531,4,1,40.0,40.0,nan,nan,nan,nan,160.0,55.90169943749474,150.0,150.0,nan,nan,220.00000000000003,10.000000000000002,220.0,220.0,10.0,10.0,450.0000000000001,260.00000000000006,450.0,450.0,260.0,260.0,869.9999999999999,670.0000000000001,850.0,850.0,670.0,670.0
2,100,CROSS_ROW,176923,False,False,2,False,1531,4,1,80.0,80.0,nan,nan,nan,nan,300.00000000000006,100.00000000000003,300.0,300.0,100.0,100.0,410.00000000000006,210.0,410.0,410.0,210.0,210.0,839.9999999999999,640.0000000000001,830.0,830.0,640.0,640.0,1629.9999999999998,1400.0000000000002,1580.0,1580.0,1400.0,1400.0
2,100,CROSS_ROW,303846,False,False,2,False,1531,4,1,99.99999999999999,99.99999999999999,nan,nan,nan,nan,399.99999999999994,200.00000000000006,390.0,390.0,200.0,200.0,530.0000000000001,340.00000000000006,530.0,530.0,340.0,340.0,1099.9999999999998,890.0000000000002,1070.0,1070.0,890.0,890.0,2140.0,1880.0000000000005,2060.0,2060.0,1880.0,1880.0
2,100,CROSS_ROW,430769,False,False,2,False,1531,4,1,129.99999999999997,129.99999999999997,nan,nan,nan,nan,469.99999999999994,270.0,460.0,460.0,270.0,270.0,629.9999999999999,430.00000000000006,620.0,620.0,430.0,430.0,1309.9999999999998,1090.0000000000002,1270.0,1270.0,1090.0,1090.0,2549.9999999999995,2260.0000000000005,2450.0,2450.0,2260.0,2260.0
2,100,CROSS_ROW,557692,False,False,2,False,1531,4,1,140.0,140.0,nan,nan,nan,nan,540.0,330.0,520.0,520.0,330.0,330.0,719.9999999999999,520.0000000000001,700.0,700.0,520.0,520.0,1489.9999999999998,1260.0000000000002,1440.0,1440.0,1260.0,1260.0,2909.9999999999995,2600.0000000000005,2780.0,2780.0,2600.0,2600.0
2,100,CROSS_ROW,684615,False,False,2,False,1531,4,2,160.0,0.0,nan,nan,nan,nan,599.9999999999999,390.00000000000006,570.0,570.0,390.0,390.0,789.9999999999999,590.0000000000001,780.0,780.0,590.0,590.0,1649.9999999999995,1410.0000000000002,1590.0,1590.0,1410.0,1410.0,3219.9999999999995,2890.0000000000005,3070.0,3070.0,2890.0,2890.0
2,100,CROSS_ROW,811538,False,False,2,False,1531,4,2,169.99999999999997,11.180339887498949,nan,nan,nan,nan,649.9999999999999,430.00000000000006,620.0,620.0,430.0,430.0,869.9999999999999,660.0,840.0,840.0,660.0,660.0,1799.9999999999995,1550.0000000000002,1730.0,1730.0,1550.0,1550.0,3509.9999999999995,3160.0000000000005,3340.0,3340.0,3160.0,3160.0
2,100,CROSS_ROW,938461,False,False,2,False,1531,4,3,189.99999999999997,33.54101966249684,60.0,60.0,nan,nan,699.9999999999999,480.00000000000006,670.0,670.0,480.0,480.0,929.9999999999999,720.0000000000001,900.0,900.0,720.0,720.0,1939.9999999999998,1680.0,1860.0,1860.0,1680.0,1680.0,3769.9999999999995,3410.0,3590.0,3590.0,3410.0,3410.0
2,100,CROSS_ROW,1065384,False,False,2,False,1531,4,3,199.99999999999997,44.721359549995796,80.0,80.0,nan,nan,749.9999999999999,520.0000000000001,710.0,710.0,520.0,520.0,989.9999999999999,780.0000000000001,960.0,960.0,780.0,780.0,2060.0,1800.0000000000005,1980.0,1980.0,1800.0,1800.0,4019.9999999999995,3650.000000000001,3830.0,3830.0,3650.0,3650.0
2,100,CROSS_ROW,1192307,False,False,2,False,1531,4,3,209.99999999999997,55.90169943749474,90.0,90.0,nan,nan,789.9999999999999,560.0,750.0,750.0,560.0,560.0,1049.9999999999998,830.0000000000001,1010.0,1010.0,830.0,830.0,2179.9999999999995,1910.0000000000002,2090.0,2090.0,1910.0,1910.0,4259.999999999999,3870.0000000000005,4050.0,4050.0,3870.0,3870.0
2,100,CROSS_ROW,1319230,False,False,2,False,1531,4,3,219.99999999999997,67.08203932499369,100.0,100.0,nan,nan,829.9999999999999,600.0000000000001,790.0,790.0,600.0,600.0,1099.9999999999998,880.0000000000001,1060.0,1060.0,880.0,880.0,2299.9999999999995,2020.0000000000002,2200.0,2200.0,2020.0,2020.0,4480.0,4080.0000000000005,4260.0,4260.0,4080.0,4080.0
2,100,CROSS_ROW,1446153,False,False,2,False,1531,4,3,229.99999999999997,78.26237921249263,110.0,110.0,nan,nan,869.9999999999999,640.0000000000001,820.0,820.0,640.0,640.0,1159.9999999999998,930.0000000000001,1110.0,1110.0,930.0,930.0,2410.0,2120.0000000000005,2300.0,2300.0,2120.0,2120.0,4689.999999999999,4280.0,4460.0,4460.0,4280.0,4280.0
2,100,CROSS_ROW,1573076,False,False,2,False,1531,4,3,239.99999999999994,89.44271909999159,120.0,120.0,nan,nan,909.9999999999998,670.0000000000001,860.0,860.0,670.0,670.0,1209.9999999999998,980.0000000000001,1160.0,1160.0,980.0,980.0,2510.0,2220.0000000000005,2400.0,2400.0,2220.0,2220.0,4889.999999999999,4470.0,4650.0,4650.0,4470.0,4470.0
2,100,CROSS_ROW,1700000,False,False,2,False,1531,4,3,249.99999999999994,89.44271909999159,130.0,130.0,nan,nan,949.9999999999998,700.0000000000001,890.0,890.0,700.0,700.0,1249.9999999999998,1020.0000000000001,1200.0,1200.0,1020.0,1020.0,2610.0,2310.0000000000005,2490.0,2490.0,2310.0,2310.0,5089.999999999999,4650.000000000001,4830.0,4830.0,4650.0,4650.0
2,100,CROSS_ROW,1826923,False,False,2,False,1531,4,3,259.99999999999994,100.62305898749054,130.0,130.0,nan,nan,979.9999999999999,740.0000000000001,920.0,920.0,740.0,740.0,1299.9999999999998,1060.0000000000002,1250.0,1250.0,1060.0,1060.0,2699.9999999999995,2400.0000000000005,2580.0,2580.0,2400.0,2400.0,5270.0,4830.0,5010.0,5010.0,4830.0,4830.0
2,100,CROSS_ROW,1953846,False,False,2,False,1531,4,3,270.0,111.80339887498948,140.0,140.0,nan,nan,1019.9999999999999,770.0000000000001,950.0,950.0,770.0,770.0,1349.9999999999998,1110.0000000000002,1290.0,1290.0,1110.0,1110.0,2799.9999999999995,2490.0,2670.0,2670.0,2490.0,2490.0,5459.999999999999,5000.000000000001,5180.0,5180.0,5000.0,5000.0
2,100,CROSS_ROW,2080769,False,False,2,False,1531,4,3,280.0,111.80339887498948,140.0,140.0,nan,nan,1049.9999999999998,800.0000000000002,980.0,980.0,800.0,800.0,1389.9999999999998,1150.0000000000002,1330.0,1330.0,1150.0,1150.0,2889.9999999999995,2570.0000000000005,2750.0,2750.0,2570.0,2570.0,5629.999999999999,5160.000000000001,5340.0,5340.0,5160.0,5160.0
2,100,CROSS_ROW,2207692,False,False,2,False,1531,4,3,289.99999999999994,122.98373876248843,150.0,150.0,nan,nan,1080.0,820.0000000000001,1010.0,1010.0,820.0,820.0,1429.9999999999998,1190.0000000000002,1370.0,1370.0,1190.0,1190.0,2969.9999999999995,2650.0000000000005,2830.0,2830.0,2650.0,2650.0,5799.999999999999,5320.000000000001,5500.0,5500.0,5320.0,5320.0
2,100,CROSS_ROW,2334615,False,False,2,False,1531,4,3,299.99999999999994,122.98373876248843,160.0,160.0,nan,nan,1109.9999999999998,850.0000000000002,1040.0,1040.0,850.0,850.0,1469.9999999999998,1220.0,1410.0,1410.0,1220.0,1220.0,3059.9999999999995,2730.0000000000005,2910.0,2910.0,2730.0,2730.0,5969.999999999999,5480.0,5660.0,5660.0,5480.0,5480.0
2,100,CROSS_ROW,2461538,False,False,2,False,1531,4,3,309.99999999999994,134.16407864998737,160.0,160.0,nan,nan,1139.9999999999998,880.0000000000001,1060.0,1060.0,880.0,880.0,1509.9999999999998,1260.0000000000002,1440.0,1440.0,1260.0,1260.0,3139.9999999999995,2810.0000000000005,2990.0,2990.0,2810.0,2810.0,6129.999999999999,5630.000000000001,5810.0,5810.0,5630.0,5630.0
2,100,CROSS_ROW,2588461,False,False,2,False,1531,4,3,309.99999999999994,145.34441853748632,170.0,170.0,nan,nan,1169.9999999999998,910.0000000000001,1090.0,1090.0,910.0,910.0,1549.9999999999998,1300.0000000000002,1480.0,1480.0,1300.0,1300.0,3219.9999999999995,2890.0000000000005,3070.0,3070.0,2890.0,2890.0,6289.999999999999,5780.000000000001,5960.0,5960.0,5780.0,5780.0
2,100,CROSS_ROW,2715384,False,False,2,False,1531,4,3,320.0,145.34441853748632,170.0,170.0,nan,nan,1199.9999999999998,930.0000000000001,1110.0,1110.0,930.0,930.0,1589.9999999999998,1330.0000000000002,1510.0,1510.0,1330.0,1330.0,3299.999999999999,2960.0000000000005,3140.0,3140.0,2960.0,2960.0,6439.999999999999,5920.000000000001,6100.0,6100.0,5920.0,5920.0
2,100,CROSS_ROW,2842307,False,False,2,False,1531,4,3,329.99999999999994,156.52475842498527,170.0,170.0,nan,nan,1230.0,960.0000000000001,1140.0,1140.0,960.0,960.0,1620.0,1370.0,1550.0,1550.0,1370.0,1370.0,3379.9999999999995,3030.0000000000005,3210.0,3210.0,3030.0,3030.0,6589.999999999999,6070.000000000001,6250.0,6250.0,6070.0,6070.0
2,100,CROSS_ROW,2969230,False,False,2,False,1531,4,3,339.99999999999994,156.52475842498527,180.0,180.0,nan,nan,1249.9999999999998,980.0000000000001,1160.0,1160.0,980.0,980.0,1659.9999999999998,1400.0000000000002,1580.0,1580.0,1400.0,1400.0,3449.999999999999,3100.0000000000005,3280.0,3280.0,3100.0,3100.0,6739.999999999999,6200.000000000001,6380.0,6380.0,6200.0,6200.0
2,100,CROSS_ROW,3096153,False,False,2,False,1531,4,3,339.99999999999994,167.7050983124842,180.0,180.0,nan,nan,1280.0,1000.0000000000002,1190.0,1190.0,1000.0,1000.0,1699.9999999999995,1430.0000000000002,1610.0,1610.0,1430.0,1430.0,3519.9999999999995,3170.0000000000005,3350.0,3350.0,3170.0,3170.0,6880.0,6340.000000000001,6520.0,6520.0,6340.0,6340.0
