Parameter,Value
network_capacity_type,MEDIUM
LINK_LENGTH_METERS,250.0
relay_connectivity_config,ALL_CONNECT
ew_location,"(10000.0, 0.0)"
ew_power_W,100.0
BANDWIDTH_MHZ_RANGE,"(400, 1200)"
EW_JAMMER_BW_AREA_SELECTION,random
start_point,"(0.0, 0.0)"
end_point,"(10000.0, 0.0)"
step_size_m,10.0
max_steps,1000
logging_enabled,True
csv_output_enabled,True
csv_filename,swarm_simulation_log_v4.csv
EW_JAMMER_ACTUAL_BW_AREA,2

step,leader_pos_x,leader_pos_y,connected_drones_count,edge_u,edge_v,is_active,current_capacity,required_safety_capacity,bw_area,is_ew_susceptible
527,5270.0,0.0,13,S1,R1,True,3522954.30466164,375000.0,2,True
527,5270.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
527,5270.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
527,5270.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
527,5270.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
527,5270.0,0.0,13,R2,M1,True,3555529.7845242396,1000000.0,2,True
527,5270.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
527,5270.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
527,5270.0,0.0,13,R3,A1,True,3656825.183996839,375000.0,2,True
527,5270.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
527,5270.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
527,5270.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
527,5270.0,0.0,13,R1,R3,True,3750487.8464007378,500000.0,2,True
527,5270.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
527,5270.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
527,5270.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
528,5280.0,0.0,13,S1,R1,True,3519858.248399612,375000.0,2,True
528,5280.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
528,5280.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
528,5280.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
528,5280.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
528,5280.0,0.0,13,R2,M1,True,3552498.886551985,1000000.0,2,True
528,5280.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
528,5280.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
528,5280.0,0.0,13,R3,A1,True,3654004.9370691697,375000.0,2,True
528,5280.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
528,5280.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
528,5280.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
528,5280.0,0.0,13,R1,R3,True,3747528.2405435676,500000.0,2,True
528,5280.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
528,5280.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
528,5280.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
529,5290.0,0.0,13,S1,R1,True,3516755.5975932535,375000.0,2,True
529,5290.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
529,5290.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
529,5290.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
529,5290.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
529,5290.0,0.0,13,R2,M1,True,3549461.6514803804,1000000.0,2,True
529,5290.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
529,5290.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
529,5290.0,0.0,13,R3,A1,True,3651179.2228841768,375000.0,2,True
529,5290.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
529,5290.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
529,5290.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
529,5290.0,0.0,13,R1,R3,True,3744562.5948661654,500000.0,2,True
529,5290.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
529,5290.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
529,5290.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
530,5300.0,0.0,13,S1,R1,True,3513646.324395615,375000.0,2,True
530,5300.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
530,5300.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
530,5300.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
530,5300.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
530,5300.0,0.0,13,R2,M1,True,3546418.052966605,1000000.0,2,True
530,5300.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
530,5300.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
530,5300.0,0.0,13,R3,A1,True,3648348.02045269,375000.0,2,True
530,5300.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
530,5300.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
530,5300.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
530,5300.0,0.0,13,R1,R3,True,3741590.884875296,500000.0,2,True
530,5300.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
530,5300.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
530,5300.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
531,5310.0,0.0,13,S1,R1,True,3510530.400784922,375000.0,2,True
531,5310.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
531,5310.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
531,5310.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
531,5310.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
531,5310.0,0.0,13,R2,M1,True,3543368.0645044907,1000000.0,2,True
531,5310.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
531,5310.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
531,5310.0,0.0,13,R3,A1,True,3645511.3086658525,375000.0,2,True
531,5310.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
531,5310.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
531,5310.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
531,5310.0,0.0,13,R1,R3,True,3738613.085929658,500000.0,2,True
531,5310.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
531,5310.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
531,5310.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
532,5320.0,0.0,13,S1,R1,True,3507407.798563089,375000.0,2,True
532,5320.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
532,5320.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
532,5320.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
532,5320.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
532,5320.0,0.0,13,R2,M1,True,3540311.659423209,1000000.0,2,True
532,5320.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
532,5320.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
532,5320.0,0.0,13,R3,A1,True,3642669.066294232,375000.0,2,True
532,5320.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
532,5320.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
532,5320.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
532,5320.0,0.0,13,R1,R3,True,3735629.173238669,500000.0,2,True
532,5320.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
532,5320.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
532,5320.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
533,5330.0,0.0,13,S1,R1,True,3504278.4893542896,375000.0,2,True
533,5330.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
533,5330.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
533,5330.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
533,5330.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
533,5330.0,0.0,13,R2,M1,True,3537248.8108858885,1000000.0,2,True
533,5330.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
533,5330.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
533,5330.0,0.0,13,R3,A1,True,3639821.271986888,375000.0,2,True
533,5330.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
533,5330.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
533,5330.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
533,5330.0,0.0,13,R1,R3,True,3732639.1218612962,500000.0,2,True
533,5330.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
533,5330.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
533,5330.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
534,5340.0,0.0,13,S1,R1,True,3501142.4446034636,375000.0,2,True
534,5340.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
534,5340.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
534,5340.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
534,5340.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
534,5340.0,0.0,13,R2,M1,True,3534179.491888253,1000000.0,2,True
534,5340.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
534,5340.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
534,5340.0,0.0,13,R3,A1,True,3636967.904270493,375000.0,2,True
534,5340.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
534,5340.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
534,5340.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
534,5340.0,0.0,13,R1,R3,True,3729642.906704835,500000.0,2,True
534,5340.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
534,5340.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
534,5340.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
535,5350.0,0.0,13,S1,R1,True,3497999.63557482,375000.0,2,True
535,5350.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
535,5350.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
535,5350.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
535,5350.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
535,5350.0,0.0,13,R2,M1,True,3531103.6752572535,1000000.0,2,True
535,5350.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
535,5350.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
535,5350.0,0.0,13,R3,A1,True,3634108.941548356,375000.0,2,True
535,5350.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
535,5350.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
535,5350.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
535,5350.0,0.0,13,R1,R3,True,3726640.5025236984,500000.0,2,True
535,5350.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
535,5350.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
535,5350.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
536,5360.0,0.0,13,S1,R1,True,3494850.033350327,375000.0,2,True
536,5360.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
536,5360.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
536,5360.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
536,5360.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
536,5360.0,0.0,13,R2,M1,True,3528021.3336496507,1000000.0,2,True
536,5360.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
536,5360.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
536,5360.0,0.0,13,R3,A1,True,3631244.3620995497,375000.0,2,True
536,5360.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
536,5360.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
536,5360.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
536,5360.0,0.0,13,R1,R3,True,3723631.883918161,500000.0,2,True
536,5360.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
536,5360.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
536,5360.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
537,5370.0,0.0,13,S1,R1,True,3491693.6088281875,375000.0,2,True
537,5370.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
537,5370.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
537,5370.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
537,5370.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
537,5370.0,0.0,13,R2,M1,True,3524932.439550615,1000000.0,2,True
537,5370.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
537,5370.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
537,5370.0,0.0,13,R3,A1,True,3628374.1440779157,375000.0,2,True
537,5370.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
537,5370.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
537,5370.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
537,5370.0,0.0,13,R1,R3,True,3720617.025333138,500000.0,2,True
537,5370.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
537,5370.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
537,5370.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
538,5380.0,0.0,13,S1,R1,True,3488530.332721311,375000.0,2,True
538,5380.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
538,5380.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
538,5380.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
538,5380.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
538,5380.0,0.0,13,R2,M1,True,3521836.9652722864,1000000.0,2,True
538,5380.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
538,5380.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
538,5380.0,0.0,13,R3,A1,True,3625498.265511141,375000.0,2,True
538,5380.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
538,5380.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
538,5380.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
538,5380.0,0.0,13,R1,R3,True,3717595.9010569113,500000.0,2,True
538,5380.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
538,5380.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
538,5380.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
539,5390.0,0.0,13,S1,R1,True,3485360.175555739,375000.0,2,True
539,5390.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
539,5390.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
539,5390.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
539,5390.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
539,5390.0,0.0,13,R2,M1,True,3518734.8829523535,1000000.0,2,True
539,5390.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
539,5390.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
539,5390.0,0.0,13,R3,A1,True,3622616.704299785,375000.0,2,True
539,5390.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
539,5390.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
539,5390.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
539,5390.0,0.0,13,R1,R3,True,3714568.4852198693,500000.0,2,True
539,5390.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
539,5390.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
539,5390.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
540,5400.0,0.0,13,S1,R1,True,3482183.1076690713,375000.0,2,True
540,5400.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
540,5400.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
540,5400.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
540,5400.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
540,5400.0,0.0,13,R2,M1,True,3515626.1645525913,1000000.0,2,True
540,5400.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
540,5400.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
540,5400.0,0.0,13,R3,A1,True,3619729.4382163184,375000.0,2,True
540,5400.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
540,5400.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
540,5400.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
540,5400.0,0.0,13,R1,R3,True,3711534.7517932104,500000.0,2,True
540,5400.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
540,5400.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
540,5400.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
541,5410.0,0.0,13,S1,R1,True,3478999.099208897,375000.0,2,True
541,5410.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
541,5410.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
541,5410.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
541,5410.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
541,5410.0,0.0,13,R2,M1,True,3512510.7818573685,1000000.0,2,True
541,5410.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
541,5410.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
541,5410.0,0.0,13,R3,A1,True,3616836.4449041495,375000.0,2,True
541,5410.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
541,5410.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
541,5410.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
541,5410.0,0.0,13,R1,R3,True,3708494.6745876637,500000.0,2,True
541,5410.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
541,5410.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
541,5410.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
542,5420.0,0.0,13,S1,R1,True,3475808.1201311615,375000.0,2,True
542,5420.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
542,5420.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
542,5420.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
542,5420.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
542,5420.0,0.0,13,R2,M1,True,3509388.70647219,1000000.0,2,True
542,5420.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
542,5420.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
542,5420.0,0.0,13,R3,A1,True,3613937.701876617,375000.0,2,True
542,5420.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
542,5420.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
542,5420.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
542,5420.0,0.0,13,R1,R3,True,3705448.22725215,500000.0,2,True
542,5420.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
542,5420.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
542,5420.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
543,5430.0,0.0,13,S1,R1,True,3472610.1401985656,375000.0,2,True
543,5430.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
543,5430.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
543,5430.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
543,5430.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
543,5430.0,0.0,13,R2,M1,True,3506259.9098221753,1000000.0,2,True
543,5430.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
543,5430.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
543,5430.0,0.0,13,R3,A1,True,3611033.186516007,375000.0,2,True
543,5430.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
543,5430.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
543,5430.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
543,5430.0,0.0,13,R1,R3,True,3702395.3832725016,500000.0,2,True
543,5430.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
543,5430.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
543,5430.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
544,5440.0,0.0,13,S1,R1,True,3469405.1289789113,375000.0,2,True
544,5440.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
544,5440.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
544,5440.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
544,5440.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
544,5440.0,0.0,13,R2,M1,True,3503124.3631505566,1000000.0,2,True
544,5440.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
544,5440.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
544,5440.0,0.0,13,R3,A1,True,3608122.876072547,375000.0,2,True
544,5440.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
544,5440.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
544,5440.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
544,5440.0,0.0,13,R1,R3,True,3699336.115970093,500000.0,2,True
544,5440.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
544,5440.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
544,5440.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
545,5450.0,0.0,13,S1,R1,True,3466193.0558434455,375000.0,2,True
545,5450.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
545,5450.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
545,5450.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
545,5450.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
545,5450.0,0.0,13,R2,M1,True,3499982.037517137,1000000.0,2,True
545,5450.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
545,5450.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
545,5450.0,0.0,13,R3,A1,True,3605206.7476633913,375000.0,2,True
545,5450.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
545,5450.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
545,5450.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
545,5450.0,0.0,13,R1,R3,True,3696270.398500494,500000.0,2,True
545,5450.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
545,5450.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
545,5450.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
546,5460.0,0.0,13,S1,R1,True,3462973.889965203,375000.0,2,True
546,5460.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
546,5460.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
546,5460.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
546,5460.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
546,5460.0,0.0,13,R2,M1,True,3496832.9037967273,1000000.0,2,True
546,5460.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
546,5460.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
546,5460.0,0.0,13,R3,A1,True,3602284.7782715787,375000.0,2,True
546,5460.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
546,5460.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
546,5460.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
546,5460.0,0.0,13,R1,R3,True,3693198.203852121,500000.0,2,True
546,5460.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
546,5460.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
546,5460.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
547,5470.0,0.0,13,S1,R1,True,3459747.600317289,375000.0,2,True
547,5470.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
547,5470.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
547,5470.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
547,5470.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
547,5470.0,0.0,13,R2,M1,True,3493676.9326776103,1000000.0,2,True
547,5470.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
547,5470.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
547,5470.0,0.0,13,R3,A1,True,3599356.94474502,375000.0,2,True
547,5470.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
547,5470.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
547,5470.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
547,5470.0,0.0,13,R1,R3,True,3690119.5048448406,500000.0,2,True
547,5470.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
547,5470.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
547,5470.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
548,5480.0,0.0,13,S1,R1,True,3456514.1556711784,375000.0,2,True
548,5480.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
548,5480.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
548,5480.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
548,5480.0,0.0,13,R1,M1,True,10321968.332108954,1000000.0,1,False
548,5480.0,0.0,13,R2,M1,True,3490514.0946599417,1000000.0,2,True
548,5480.0,0.0,13,M1,R3,True,9260064.98486292,1000000.0,4,False
548,5480.0,0.0,13,M1,R4,True,9535269.066764606,1000000.0,3,False
548,5480.0,0.0,13,R3,A1,True,3596423.223795445,375000.0,2,True
548,5480.0,0.0,13,R3,A2,True,9535269.066764606,375000.0,3,False
548,5480.0,0.0,13,R4,A3,True,10321968.332108954,375000.0,1,False
548,5480.0,0.0,13,R4,A4,True,9260064.984862918,375000.0,4,False
548,5480.0,0.0,13,R1,R3,True,3687034.274128603,500000.0,2,True
548,5480.0,0.0,13,R2,R4,True,9421028.64854633,500000.0,4,False
548,5480.0,0.0,13,R1,R2,True,8696235.996662019,500000.0,3,False
548,5480.0,0.0,13,R3,R4,True,9482933.348104246,500000.0,1,False
549,5490.0,0.0,13,S1,R1,True,3453273.524595002,375000.0,2,True
549,5490.0,0.0,13,S2,R1,True,9535269.066764606,375000.0,3,False
549,5490.0,0.0,13,S3,R2,True,10321968.332108954,375000.0,1,False
549,5490.0,0.0,13,S4,R2,True,9260064.984862918,375000.0,4,False
