Parameter,Value
network_capacity_type,MEDIUM
LINK_LENGTH_METERS,25.0
relay_connectivity_config,MINIMAL
ew_location,"(1050.0, 0.0)"
ew_strength_factor,100000.0
BANDWIDTH_MHZ_RANGE,"(400, 1200)"
EW_JAMMER_BW_AREA_SELECTION,random
start_point,"(0.0, 0.0)"
end_point,"(1000.0, 0.0)"
step_size_m,10.0
max_steps,200
logging_enabled,True
csv_output_enabled,True
csv_filename,swarm_simulation_log_v3.csv
EW_JAMMER_ACTUAL_BW_AREA,4

step,leader_pos_x,leader_pos_y,connected_drones_count,edge_u,edge_v,is_active,current_capacity,required_safety_capacity,bw_area,is_ew_susceptible,ew_effect
55,550.0,0.0,10,R2,S4,True,563169.1679306922,500000.0,4,True,0.43683083206930784
55,550.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
55,550.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
55,550.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
55,550.0,0.0,10,R4,A4,True,634560.2640556986,500000.0,4,True,0.36543973594430135
56,560.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
56,560.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
56,560.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
56,560.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
56,560.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
56,560.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
56,560.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
56,560.0,0.0,10,R2,S4,True,544354.3347750648,500000.0,4,True,0.4556456652249351
56,560.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
56,560.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
56,560.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
56,560.0,0.0,10,R4,A4,True,620198.9099897598,500000.0,4,True,0.37980109001024026
57,570.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
57,570.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
57,570.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
57,570.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
57,570.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
57,570.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
57,570.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
57,570.0,0.0,10,R2,S4,True,524298.8106080838,500000.0,4,True,0.4757011893919162
57,570.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
57,570.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
57,570.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
57,570.0,0.0,10,R4,A4,True,604974.949568114,500000.0,4,True,0.3950250504318859
58,580.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
58,580.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
58,580.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
58,580.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
58,580.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
58,580.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
58,580.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
58,580.0,0.0,10,R2,S4,True,502891.2120801135,500000.0,4,True,0.4971087879198866
58,580.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
58,580.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
58,580.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
58,580.0,0.0,10,R4,A4,True,588817.9687866309,500000.0,4,True,0.4111820312133691
59,590.0,0.0,9,M1,R1,True,1000000.0,1000000.0,1,False,0.0
59,590.0,0.0,9,M1,R2,True,1000000.0,1000000.0,2,False,0.0
59,590.0,0.0,9,M1,R3,False,0.0,1000000.0,4,True,1.0
59,590.0,0.0,9,M1,R4,True,1000000.0,1000000.0,3,False,0.0
59,590.0,0.0,9,R1,S1,True,1000000.0,500000.0,2,False,0.0
59,590.0,0.0,9,R1,S2,True,1000000.0,500000.0,3,False,0.0
59,590.0,0.0,9,R2,S3,True,1000000.0,500000.0,1,False,0.0
59,590.0,0.0,9,R2,S4,False,480007.38803236355,500000.0,4,True,0.5199926119676365
59,590.0,0.0,9,R3,A1,True,1000000.0,500000.0,2,False,0.0
59,590.0,0.0,9,R3,A2,True,1000000.0,500000.0,3,False,0.0
59,590.0,0.0,9,R4,A3,True,1000000.0,500000.0,1,False,0.0
59,590.0,0.0,9,R4,A4,True,571650.2278589073,500000.0,4,True,0.4283497721410927
60,600.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
60,600.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
60,600.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
60,600.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
60,600.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
60,600.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
60,600.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
60,600.0,0.0,10,R2,S4,True,645307.2705948421,500000.0,4,True,0.35469272940515784
60,600.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
60,600.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
60,600.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
60,600.0,0.0,10,R4,A4,True,553385.7283460995,500000.0,4,True,0.44661427165390055
61,610.0,0.0,9,M1,R1,True,1000000.0,1000000.0,1,False,0.0
61,610.0,0.0,9,M1,R2,True,1000000.0,1000000.0,2,False,0.0
61,610.0,0.0,9,M1,R3,False,0.0,1000000.0,4,True,1.0
61,610.0,0.0,9,M1,R4,True,1000000.0,1000000.0,3,False,0.0
61,610.0,0.0,9,R1,S1,True,1000000.0,500000.0,2,False,0.0
61,610.0,0.0,9,R1,S2,True,1000000.0,500000.0,3,False,0.0
61,610.0,0.0,9,R2,S3,True,1000000.0,500000.0,1,False,0.0
61,610.0,0.0,9,R2,S4,False,429239.55031055486,500000.0,4,True,0.5707604496894452
61,610.0,0.0,9,R3,A1,True,1000000.0,500000.0,2,False,0.0
61,610.0,0.0,9,R3,A2,True,1000000.0,500000.0,3,False,0.0
61,610.0,0.0,9,R4,A3,True,1000000.0,500000.0,1,False,0.0
61,610.0,0.0,9,R4,A4,True,533929.138875849,500000.0,4,True,0.4660708611241511
62,620.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
62,620.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
62,620.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
62,620.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
62,620.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
62,620.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
62,620.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
62,620.0,0.0,10,R2,S4,True,610252.2427046854,500000.0,4,True,0.3897477572953146
62,620.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
62,620.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
62,620.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
62,620.0,0.0,10,R4,A4,True,513174.5544442483,500000.0,4,True,0.4868254455557517
63,630.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
63,630.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
63,630.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
63,630.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
63,630.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
63,630.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
63,630.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
63,630.0,0.0,8,R2,S4,False,370670.52389254904,500000.0,4,True,0.6293294761074509
63,630.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
63,630.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
63,630.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
63,630.0,0.0,8,R4,A4,False,491004.0592151312,500000.0,4,True,0.5089959407848688
64,640.0,0.0,9,M1,R1,True,1000000.0,1000000.0,1,False,0.0
64,640.0,0.0,9,M1,R2,True,1000000.0,1000000.0,2,False,0.0
64,640.0,0.0,9,M1,R3,False,0.0,1000000.0,4,True,1.0
64,640.0,0.0,9,M1,R4,True,1000000.0,1000000.0,3,False,0.0
64,640.0,0.0,9,R1,S1,True,1000000.0,500000.0,2,False,0.0
64,640.0,0.0,9,R1,S2,True,1000000.0,500000.0,3,False,0.0
64,640.0,0.0,9,R2,S3,True,1000000.0,500000.0,1,False,0.0
64,640.0,0.0,9,R2,S4,True,569741.1324666077,500000.0,4,True,0.43025886753339226
64,640.0,0.0,9,R3,A1,True,1000000.0,500000.0,2,False,0.0
64,640.0,0.0,9,R3,A2,True,1000000.0,500000.0,3,False,0.0
64,640.0,0.0,9,R4,A3,True,1000000.0,500000.0,1,False,0.0
64,640.0,0.0,9,R4,A4,False,286963.94985757145,500000.0,4,True,0.7130360501424285
65,650.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
65,650.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
65,650.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
65,650.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
65,650.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
65,650.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
65,650.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
65,650.0,0.0,8,R2,S4,False,302619.32225623314,500000.0,4,True,0.6973806777437669
65,650.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
65,650.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
65,650.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
65,650.0,0.0,8,R4,A4,False,66445.06922955862,500000.0,4,True,0.9335549307704414
66,660.0,0.0,9,M1,R1,True,1000000.0,1000000.0,1,False,0.0
66,660.0,0.0,9,M1,R2,True,1000000.0,1000000.0,2,False,0.0
66,660.0,0.0,9,M1,R3,False,0.0,1000000.0,4,True,1.0
66,660.0,0.0,9,M1,R4,True,1000000.0,1000000.0,3,False,0.0
66,660.0,0.0,9,R1,S1,True,1000000.0,500000.0,2,False,0.0
66,660.0,0.0,9,R1,S2,True,1000000.0,500000.0,3,False,0.0
66,660.0,0.0,9,R2,S3,True,1000000.0,500000.0,1,False,0.0
66,660.0,0.0,9,R2,S4,True,522582.3717491491,500000.0,4,True,0.47741762825085093
66,660.0,0.0,9,R3,A1,True,1000000.0,500000.0,2,False,0.0
66,660.0,0.0,9,R3,A2,True,1000000.0,500000.0,3,False,0.0
66,660.0,0.0,9,R4,A3,True,1000000.0,500000.0,1,False,0.0
66,660.0,0.0,9,R4,A4,False,0.0,500000.0,4,True,1.0
67,670.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
67,670.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
67,670.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
67,670.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
67,670.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
67,670.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
67,670.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
67,670.0,0.0,8,R2,S4,False,222927.5739690385,500000.0,4,True,0.7770724260309615
67,670.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
67,670.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
67,670.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
67,670.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
68,680.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
68,680.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
68,680.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
68,680.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
68,680.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
68,680.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
68,680.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
68,680.0,0.0,8,R2,S4,False,467241.1813237477,500000.0,4,True,0.5327588186762523
68,680.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
68,680.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
68,680.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
68,680.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
69,690.0,0.0,9,M1,R1,True,1000000.0,1000000.0,1,False,0.0
69,690.0,0.0,9,M1,R2,True,1000000.0,1000000.0,2,False,0.0
69,690.0,0.0,9,M1,R3,False,0.0,1000000.0,4,True,1.0
69,690.0,0.0,9,M1,R4,True,1000000.0,1000000.0,3,False,0.0
69,690.0,0.0,9,R1,S1,True,1000000.0,500000.0,2,False,0.0
69,690.0,0.0,9,R1,S2,True,1000000.0,500000.0,3,False,0.0
69,690.0,0.0,9,R2,S3,True,1000000.0,500000.0,1,False,0.0
69,690.0,0.0,9,R2,S4,True,624226.1394318311,500000.0,4,True,0.37577386056816897
69,690.0,0.0,9,R3,A1,True,1000000.0,500000.0,2,False,0.0
69,690.0,0.0,9,R3,A2,True,1000000.0,500000.0,3,False,0.0
69,690.0,0.0,9,R4,A3,True,1000000.0,500000.0,1,False,0.0
69,690.0,0.0,9,R4,A4,False,0.0,500000.0,4,True,1.0
70,700.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
70,700.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
70,700.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
70,700.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
70,700.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
70,700.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
70,700.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
70,700.0,0.0,8,R2,S4,False,75185.34299035474,500000.0,4,True,0.9248146570096453
70,700.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
70,700.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
70,700.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
70,700.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
71,710.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
71,710.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
71,710.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
71,710.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
71,710.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
71,710.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
71,710.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
71,710.0,0.0,8,R2,S4,False,364333.2280868601,500000.0,4,True,0.6356667719131399
71,710.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
71,710.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
71,710.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
71,710.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
72,720.0,0.0,9,M1,R1,True,1000000.0,1000000.0,1,False,0.0
72,720.0,0.0,9,M1,R2,True,1000000.0,1000000.0,2,False,0.0
72,720.0,0.0,9,M1,R3,False,0.0,1000000.0,4,True,1.0
72,720.0,0.0,9,M1,R4,True,1000000.0,1000000.0,3,False,0.0
72,720.0,0.0,9,R1,S1,True,1000000.0,500000.0,2,False,0.0
72,720.0,0.0,9,R1,S2,True,1000000.0,500000.0,3,False,0.0
72,720.0,0.0,9,R2,S3,True,1000000.0,500000.0,1,False,0.0
72,720.0,0.0,9,R2,S4,True,550464.8109542194,500000.0,4,True,0.4495351890457806
72,720.0,0.0,9,R3,A1,True,1000000.0,500000.0,2,False,0.0
72,720.0,0.0,9,R3,A2,True,1000000.0,500000.0,3,False,0.0
72,720.0,0.0,9,R4,A3,True,1000000.0,500000.0,1,False,0.0
72,720.0,0.0,9,R4,A4,False,0.0,500000.0,4,True,1.0
73,730.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
73,730.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
73,730.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
73,730.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
73,730.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
73,730.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
73,730.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
73,730.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
73,730.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
73,730.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
73,730.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
73,730.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
74,740.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
74,740.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
74,740.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
74,740.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
74,740.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
74,740.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
74,740.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
74,740.0,0.0,8,R2,S4,False,228561.84803419633,500000.0,4,True,0.7714381519658037
74,740.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
74,740.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
74,740.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
74,740.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
75,750.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
75,750.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
75,750.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
75,750.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
75,750.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
75,750.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
75,750.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
75,750.0,0.0,8,R2,S4,False,452728.27499157196,500000.0,4,True,0.547271725008428
75,750.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
75,750.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
75,750.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
75,750.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
76,760.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
76,760.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
76,760.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
76,760.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
76,760.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
76,760.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
76,760.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
76,760.0,0.0,8,R2,S4,False,328549.21302881424,500000.0,4,True,0.6714507869711858
76,760.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
76,760.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
76,760.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
76,760.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
77,770.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
77,770.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
77,770.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
77,770.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
77,770.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
77,770.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
77,770.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
77,770.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
77,770.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
77,770.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
77,770.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
77,770.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
78,780.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
78,780.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
78,780.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
78,780.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
78,780.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
78,780.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
78,780.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
78,780.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
78,780.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
78,780.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
78,780.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
78,780.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
79,790.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
79,790.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
79,790.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
79,790.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
79,790.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
79,790.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
79,790.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
79,790.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
79,790.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
79,790.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
79,790.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
79,790.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
80,800.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
80,800.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
80,800.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
80,800.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
80,800.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
80,800.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
80,800.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
80,800.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
80,800.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
80,800.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
80,800.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
80,800.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
81,810.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
81,810.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
81,810.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
81,810.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
81,810.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
81,810.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
81,810.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
81,810.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
81,810.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
81,810.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
81,810.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
81,810.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
82,820.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
82,820.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
82,820.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
82,820.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
82,820.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
82,820.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
82,820.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
82,820.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
82,820.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
82,820.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
82,820.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
82,820.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
83,830.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
83,830.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
83,830.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
83,830.0,0.0,8,M1,R4,True,1000000.0,1000000.0,3,False,0.0
83,830.0,0.0,8,R1,S1,True,1000000.0,500000.0,2,False,0.0
83,830.0,0.0,8,R1,S2,True,1000000.0,500000.0,3,False,0.0
83,830.0,0.0,8,R2,S3,True,1000000.0,500000.0,1,False,0.0
83,830.0,0.0,8,R2,S4,False,0.0,500000.0,4,True,1.0
83,830.0,0.0,8,R3,A1,True,1000000.0,500000.0,2,False,0.0
83,830.0,0.0,8,R3,A2,True,1000000.0,500000.0,3,False,0.0
83,830.0,0.0,8,R4,A3,True,1000000.0,500000.0,1,False,0.0
83,830.0,0.0,8,R4,A4,False,0.0,500000.0,4,True,1.0
84,840.0,0.0,8,M1,R1,True,1000000.0,1000000.0,1,False,0.0
84,840.0,0.0,8,M1,R2,True,1000000.0,1000000.0,2,False,0.0
84,840.0,0.0,8,M1,R3,False,0.0,1000000.0,4,True,1.0
